"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-17,44
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-18,40
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-19,68
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-20,81
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-21,63
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-22,42
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-23,33
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-24,28
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-25,45
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-26,56
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-27,53
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-28,58
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-01,41
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-02,36
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-03,36
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-04,47
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-05,72
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-06,38
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-07,51
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-08,44
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-09,48
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-10,31
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-11,41
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-12,57
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-13,58
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-14,62
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-15,67
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-16,40
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-17,26
