"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-09,104
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-10,148
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-11,100
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-12,82
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-13,110
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-14,147
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-15,161
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-16,314
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-17,150
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-18,95
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-19,70
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-20,105
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-21,147
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-22,105
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-23,114
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-24,95
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-25,103
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-26,66
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-27,69
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-28,117
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-29,114
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-30,116
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-31,114
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-01,105
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-02,94
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-03,84
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-04,103
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-05,133
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-06,163
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-07,211
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-08,97
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-09,69
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-10,109
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-11,127
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-12,156
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-13,124
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-14,126
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-15,86
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-16,42
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-17,90
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-18,125
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-19,146
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-20,121
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-21,138
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-22,101
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-23,79
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-24,86
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-25,175
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-26,149
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-27,133
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-28,131
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-29,114
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-04-30,80
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-01,87
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-02,149
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-03,152
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-04,92
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-05,78
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-06,80
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-07,84
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-08,107
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-09,157
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-10,173
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-11,171
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-12,126
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-13,124
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-14,63
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-15,71
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-16,148
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-17,149
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-18,149
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-19,139
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-20,109
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-21,94
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-22,110
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-23,140
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-24,154
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-25,118
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-26,109
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-27,121
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-28,90
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-29,132
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-30,167
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-05-31,146
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-01,170
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-02,134
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-03,138
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-04,96
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-05,135
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-06,132
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-07,149
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-08,178
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-09,198
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-10,133
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-06-11,76
