"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-11,149
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-12,76
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-13,64
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-14,90
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-15,110
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-16,138
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-17,113
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-18,99
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-19,128
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-20,118
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-21,151
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-22,151
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-23,150
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-24,141
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-25,115
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-26,93
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-27,77
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-28,120
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-29,179
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-01,121
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-02,155
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-03,135
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-04,103
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-05,72
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-06,115
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-07,128
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-08,128
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-09,130
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-10,131
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-11,91
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-12,62
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-13,106
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-14,165
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-15,127
