"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-10,81
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-11,175
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-12,173
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-13,164
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-14,169
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-15,147
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-16,58
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-17,113
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-18,234
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-19,261
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-20,172
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-21,179
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-22,142
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-23,64
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-24,65
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-25,151
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-26,127
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-27,157
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-28,125
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-29,128
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-30,47
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-31,67
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-01,2035
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-02,459
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-03,272
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-04,199
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-05,151
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-06,58
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-07,72
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-08,195
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-09,229
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-10,201
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-11,184
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-12,144
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-13,55
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-14,78
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-15,235
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-16,209
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-17,166
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-18,145
