"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-29,21
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-30,14
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-31,13
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-01,11
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-02,37
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-03,47
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-04,46
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-05,49
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-06,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-07,18
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-08,58
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-09,41
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-10,57
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-11,35
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-12,16
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-13,29
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-14,32
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-15,50
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-16,40
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-17,45
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-18,43
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-19,22
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-20,18
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-21,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-22,45
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-23,40
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-24,45
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-25,46
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-26,26
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-27,20
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-28,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-29,43
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-30,36
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-01-31,36
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-01,27
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-02,41
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-03,32
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-04,22
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-05,38
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-06,40
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-07,36
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-08,38
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-09,21
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-10,38
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-11,29
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-12,20
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-13,23
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-14,31
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-15,31
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-16,20
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-17,24
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-18,32
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-19,37
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-20,46
